,Released,Title,Source,Production Budget,Opening Weekend Revenue,Domestic Box Office,Infl. Adj. Dom. Box Office,International Box Office,Worldwide Box Office,ratings,awards,rated,runtime,genere,metascore,imdbRating,imdbVotes,imdbID,nominations,trailer ids,max viewcount,Infl. Adj. Production Budget,Infl. Adj. International Box Office,Infl. Adj. Worldwide Box Office,Infl. Adj. Opening Weekend Revenue,Genre,release_year,release_month
1518,2015-08-14 00:00:00+00:00,Straight Outta Compton,Based on Real Life Events,28000000,60200180,161197785,174200691,40985196,202182981,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",Nominated for 1 Oscar. Another 28 wins & 39 nominations.,R,147,"Biography, Drama, History, Music",72,7.9,170367,tt1398426,39,"['rsbWEF1Sju0', '-F5WcFPDzko', 'OrlLcb7zYmw']",10621214,30258600,44291238,218491929,65056185,Drama,2015,8
1519,2015-05-29 00:00:00+00:00,San Andreas,Original Screenplay,110000000,54588173,155190832,167709188,301067707,456258539,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",2 wins & 10 nominations.,PG-13,114,"Action, Adventure, Drama, Thriller",43,6,200570,tt2126355,10,"['SzRbK9qIhBs', '23VflsU3kZE', 'F1ZewAPl7L0']",25392189,118873070,325353115,493062303,58991488,Action,2015,5
1520,2015-05-15 00:00:00+00:00,Mad Max: Fury Road,Original Screenplay,150000000,45428128,153636354,165573293,216461666,370098020,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",Won 6 Oscars. Another 234 wins & 220 nominations.,R,120,"Action, Adventure, Sci-Fi, Thriller",90,8.1,815949,tt1392190,220,"['YWNWi-ZWL3c', 'hEJnMQG9ev8', 'MonFNCgK4WE']",31299261,161654408,233279884,398853177,48957714,Action,2015,5
1521,2015-12-25 00:00:00+00:00,Daddy’s Home,Original Screenplay,50000000,38740203,150357137,160933570,92400000,242757137,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",1 win & 4 nominations.,PG-13,96,"Comedy, Family",42,6.2,101273,tt1528854,4,['arhMMJx7tCU'],2288544,53517103,98899607,259833177,41465269,,2015,12
1522,2015-03-20 00:00:00+00:00,Insurgent,Based on Fiction Book/Short Story,110000000,52263680,130179072,140679872,164896810,295075882,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",3 wins & 17 nominations.,PG-13,119,"Action, Adventure, Sci-Fi, Thriller",42,6.2,206756,tt2908446,17,"['sX9-l0iO5w4', 'jfaqVegF2mo', 'suZcGoRLXkU']",14336538,118873069,178198091,318877963,56479491,Adventure,2015,3
1523,2015-11-06 00:00:00+00:00,The Peanuts Movie,Based on Comic/Graphic Novel,99000000,44213073,130178411,140625759,119913199,250091610,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",Nominated for 1 Golden Globe. Another 2 wins & 47 nominations.,G,88,"Animation, Adventure, Comedy, Drama, Family",67,7.1,40331,tt2452042,47,['fVR4E6Q6u5g'],3138703,106945153,129536721,270162480,47761352,Animation,2015,11
1524,2015-02-13 00:00:00+00:00,Kingsman: The Secret Service,Based on Comic/Graphic Novel,94000000,36206331,128261724,138607867,276300000,404561724,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",8 wins & 27 nominations.,R,129,"Action, Adventure, Comedy, Thriller",60,7.7,563616,tt2802144,27,"['kl8F-8tR8to', 'm4NCribDx4U', 'Th_KrhqmHk8']",18238530,101582444,298587547,437195414,39126889,Crime,2015,2
1525,2015-11-25 00:00:00+00:00,The Good Dinosaur,Original Screenplay,187500000,39155217,123087120,132787169,210683917,333771037,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",Nominated for 1 Golden Globe. Another 9 wins & 40 nominations.,PG,93,"Animation, Adventure, Comedy, Drama, Family, Fantasy",66,6.7,95385,tt1979388,40,"['8lsIrASLD-Q', 'O-RgquKVTPE', 'daFnEiLEx70']",18998436,202276194,227287151,360074320,42240897,Adventure,2015,11
1526,2015-06-05 00:00:00+00:00,Spy!,Original Screenplay,65000000,29085719,110825712,119765389,121760036,232585748,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",,,18,"Comedy, Short",,8.1,704,tt0033281,0,"['AcVPM3kscww', 'xayTebKKGDY', 'ltijEmlyqlg']",8389915,70243178,131581722,251347111,31431897,,2015,6
1527,2015-07-17 00:00:00+00:00,Trainwreck,Original Screenplay,35000000,30097040,110212700,119102928,30911197,141123897,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",Nominated for 2 Golden Globes. Another 5 wins & 25 nominations.,R,125,"Comedy, Drama, Romance",75,6.2,125031,tt3152624,25,"['y_KP9x80Z9Q', 'xETobANYaNc']",13044504,37823249,33404626,152507554,32524796,Comedy,2015,7
1528,2015-11-25 00:00:00+00:00,Creed,Original Screenplay,37000000,29632823,109767581,118336541,63800000,173567581,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",Nominated for 1 Oscar. Another 46 wins & 62 nominations.,PG-13,133,"Drama, Sport",82,7.6,234594,tt3076658,62,"['Uv554B7YHk4', 'JQ9OhBYjTds']",25646469,39888389,68780520,187117061,31946096,Drama,2015,11
1529,2015-05-22 00:00:00+00:00,Tomorrowland,Original Screenplay,170000000,33028165,93436322,100973290,113191196,206627518,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",2 wins & 19 nominations.,PG,130,"Action, Adventure, Family, Fantasy, Mystery, Sci-Fi",60,6.4,165737,tt1964418,19,"['lNzukD8pS_s', '0sH0__SpV88']",7339554,183712917,122321675,223294965,35692356,Adventure,2015,5
1530,2015-03-27 00:00:00+00:00,Get Hard,Original Screenplay,40000000,33803253,90411453,97704422,16100000,106511453,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",2 nominations.,R,100,"Comedy, Crime",34,6,115418,tt2561572,2,['lEqrpuU9fYI'],13053558,43226568,17398693,115103115,36529965,Comedy,2015,3
1531,2015-07-01 00:00:00+00:00,Terminator: Genisys,Original Screenplay,155000000,27018486,89760956,97001458,342389938,432150894,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",8 nominations.,PG-13,126,"Action, Adventure, Sci-Fi",38,6.4,247603,tt1340138,8,"['rGSxss7gWak', '62E4FJTwSuc', '_hLRtchRPE0']",28982976,167502961,370008572,467010030,29197912,,2015,7
1532,2015-01-09 00:00:00+00:00,Taken 3,Original Screenplay,48000000,39201657,89256424,96456234,238400000,327656424,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",3 wins & 2 nominations.,PG-13,108,"Action, Thriller",26,6,170923,tt2446042,2,['JuU0M2xBasc'],16499518,51871888,257630377,354086611,42363832,Thriller,2015,1
1533,2015-12-18 00:00:00+00:00,Sisters,Original Screenplay,30000000,13922855,87044645,93023768,18986015,106030660,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",4 nominations.,R,118,Comedy,58,6,60696,tt1850457,4,['vRnhEjP3R-c'],12753092,32060709,20290170,113313938,14879220,Horror,2015,12
1534,2015-12-18 00:00:00+00:00,Alvin and the Chipmunks: The Road Chip,Based on TV,90000000,14287159,85886987,91981875,163630969,249517956,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",1 win & 4 nominations.,PG,92,"Animation, Adventure, Comedy, Family, Fantasy, Music",33,5,15436,tt2974918,4,"['Sc5ZuVd-K0o', 'UI_nj4NXpoQ']",2402044,96386764,175242884,267224759,15301033,Adventure,2015,12
1535,2015-09-18 00:00:00+00:00,Maze Runner: The Scorch Trials,Based on Fiction Book/Short Story,61000000,30316510,81697192,88285402,228868970,310566162,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",2 wins & 5 nominations.,PG-13,131,"Action, Adventure, Sci-Fi, Thriller",43,6.3,209014,tt4046784,5,"['-44_igsZtgU', 'SDofO3P2HpE']",14634871,65919150,247325379,335610781,32761288,Action,2015,9
1536,2015-06-26 00:00:00+00:00,Ted 2,Original Screenplay,68000000,33507870,81476385,88048624,135737758,217214143,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",3 wins & 4 nominations.,R,115,Comedy,48,6.3,173071,tt2637276,4,"['S3AVcCggRnU', 'dSHygqgjVAY', 'mSG3R_2Uisw']",31498899,73485175,146686954,234735578,36210760,Comedy,2015,6
1537,2015-10-16 00:00:00+00:00,Goosebumps,Based on Fiction Book/Short Story,58000000,23618556,80069458,86502456,78835866,158905324,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",4 nominations.,PG,103,"Adventure, Comedy, Family, Fantasy, Horror",60,6.3,76186,tt1051904,4,"['7Cn716jv61s', 'IIEmUFGJPSw', 'twmQRJJZpfQ', 'dr8hmqAgbtg']",17261437,62659877,85169753,171672209,25516135,Adventure,2015,10
1538,2015-07-24 00:00:00+00:00,Pixels,Based on Short Film,90000000,24011616,78765986,85119586,165275818,244041804,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",4 wins & 9 nominations.,PG-13,105,"Action, Comedy, Sci-Fi",27,5.5,124884,tt2120120,9,['XAHprLW48no'],22068411,97259783,178607669,263727255,25948495,Action,2015,7
1539,2015-01-16 00:00:00+00:00,Paddington,Based on Fiction Book/Short Story,55000000,18966676,76223578,82372092,182565519,258789097,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",Nominated for 1 BAFTA Film Award. Another 3 wins & 6 nominations.,PG,95,"Adventure, Comedy, Family, Fantasy",77,7.2,89874,tt1109624,6,['7bZFr2IA0Bo'],2156463,59436531,197292020,279664112,20496607,Family,2015,1
1540,2015-09-25 00:00:00+00:00,The Intern,Original Screenplay,40000000,17728313,75764672,81870960,121351038,197115710,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",1 win & 7 nominations.,PG-13,121,"Comedy, Drama",51,7.1,201458,tt2361509,7,"['f6dKhzYgksc', 'ZU3Xban0Y6A']",9216186,43223818,131131379,213002339,19157134,Comedy,2015,9
1541,2015-10-16 00:00:00+00:00,Bridge of Spies,Original Screenplay,40000000,15371203,72313754,78100066,90184584,162498338,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",Won 1 Oscar. Another 30 wins & 101 nominations.,PG-13,142,"Drama, History, Thriller",81,7.6,272538,tt3682448,101,"['2-2x3r1m2I4', '05y-uHUJtkk', 'Uw4wtObPv4k', 'vn2nCuzTd4w']",3278262,43200670,97400861,175500927,16601156,Thriller,2015,10
1542,2015-04-17 00:00:00+00:00,Paul Blart: Mall Cop 2,Original Screenplay,38000000,23762435,71091594,76826151,36559052,107650646,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}, {'Source': 'Metacritic', 'Value': '13/100'}]",1 win & 9 nominations.,PG,94,"Action, Comedy, Crime, Family",13,4.4,32174,tt3450650,9,"['9caWuoYjFF4', 'j9N0nvBITzk']",307481,41065245,39508064,116334215,25679216,Action,2015,4
1543,2015-12-11 00:00:00+00:00,The Big Short,Based on Factual Book/Article,28000000,705527,70259870,74904761,62902882,133162752,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",Won 1 Oscar. Another 37 wins & 80 nominations.,R,130,"Biography, Comedy, Drama, History",81,7.8,329650,tt1596363,80,"['vgqG3ITMv1Q', '1kQc3mmtH-o']",9765980,29851084,67061401,141966162,752169,Comedy,2015,12
1544,2015-01-16 00:00:00+00:00,The Wedding Ringer,Original Screenplay,23000000,20649306,64460211,69659852,15711385,80171596,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",2 wins & 4 nominations.,R,101,Comedy,35,6.6,68318,tt0884732,4,"['R3TeI9jPPuA', '73ME8Zhw5QQ']",3435534,24855280,16978733,86638585,22314968,Comedy,2015,1
1545,2015-09-18 00:00:00+00:00,Black Mass,Based on Factual Book/Article,53000000,22635037,62575678,67623293,36262194,98837872,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",6 wins & 24 nominations.,R,123,"Biography, Crime, Drama",68,6.9,160212,tt1355683,24,"['CE3e3hGF2jc', 'R_F-lVhSfx8']",12019559,57275200,39187253,106810546,24460873,Crime,2015,9
1546,2015-07-29 00:00:00+00:00,Vacation,Original Screenplay,31000000,14681108,58884188,63634033,43422312,102306500,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",1 win & 3 nominations.,R,99,"Adventure, Comedy",34,6.1,91519,tt1524930,3,"['kleG7XCqOb4', 'YU-42pvbBdI']",5362732,33500589,46924937,110558970,15865347,Comedy,2015,7
1547,2015-09-11 00:00:00+00:00,The Perfect Guy,Original Screenplay,18000000,25888154,57027435,61627510,3250731,60278166,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",2 wins & 3 nominations.,PG-13,100,"Crime, Drama, Horror, Mystery, Romance, Thriller",36,5.6,9328,tt3862750,3,['CikoxQ4ytI4'],11269733,19451956,3512948,65140458,27976402,Drama,2015,9
1548,2015-12-25 00:00:00+00:00,Joy,Based on Real Life Events,60000000,17015168,56451232,60231366,44682827,101134059,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",Nominated for 1 Oscar. Another 8 wins & 22 nominations.,PG-13,124,Drama,56,6.6,121981,tt2446980,22,['uR-2TiQVY-k'],8792856,64017769,47674915,107906281,18154551,Drama,2015,12
1549,2015-08-07 00:00:00+00:00,Fantastic Four,Based on Comic/Graphic Novel,120000000,25685737,56117548,60644231,111731639,167849187,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",3 wins & 12 nominations.,PG-13,106,"Action, Adventure, Fantasy, Sci-Fi",40,5.7,303253,tt0120667,12,"['_flR9_6msik', '_rRoD28-WgU', 'AAgnQdiZFsQ']",12194497,129679716,120744393,181388624,27757659,Action,2015,8
1550,2015-12-25 00:00:00+00:00,The Hateful Eight,Original Screenplay,62000000,4610676,54117416,57793658,93807179,147924595,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",Won 1 Oscar. Another 40 wins & 115 nominations.,R,168,"Crime, Drama, Mystery, Thriller, Western",68,7.8,475807,tt3460252,115,['IMGwqSA9rww'],47093,66211712,100179580,157973238,4923883,Crime,2015,12
1551,2015-02-27 00:00:00+00:00,Focus,Original Screenplay,65000000,18685137,53862963,58207780,114202737,168065700,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",3 nominations.,R,105,"Comedy, Crime, Drama, Romance",56,6.6,199691,tt2381941,3,"['6vY9UPiI4eQ', 'btI7yHxn1NU', 'A1PqBFHoeTA']",2877084,70243178,123414818,181622598,20192360,Drama,2015,2
1552,2015-07-24 00:00:00+00:00,Southpaw,Original Screenplay,30000000,16701294,52421953,56650526,41734503,94156456,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",11 nominations.,R,124,"Drama, Sport",57,7.4,206989,tt1798684,11,['Mh2ebPxhoLs'],21617580,32419924,45100981,101751507,18048489,Action,2015,7
1553,2015-01-09 00:00:00+00:00,Selma,Based on Real Life Events,20000000,571450,52076908,56277654,14699668,66776576,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",Won 1 Oscar. Another 58 wins & 89 nominations.,PG-13,128,"Biography, Drama, History",88,7.5,79780,tt1020072,89,['x6t7vVTxaic'],5297770,21613285,15885406,72163060,617545,History,2015,1
1554,2015-02-06 00:00:00+00:00,Jupiter Ascending,Original Screenplay,179000000,18372372,47482519,51312658,134500000,181982519,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",4 wins & 16 nominations.,PG-13,127,"Action, Adventure, Sci-Fi",40,5.3,171184,tt1617661,16,"['gQHKolIqBGs', 'TLyk00gFPdQ', 'THVFkk-sEus']",5032350,193438890,145349333,196661991,19854364,Science Fiction,2015,2
1555,2015-05-22 00:00:00+00:00,Poltergeist,Remake,35000000,22620386,47425125,51250637,48287944,95713069,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",Nominated for 3 Oscars. Another 4 wins & 4 nominations.,PG,114,"Horror, Thriller",79,7.3,133857,tt0084516,4,['HD2sz9RVzfM'],5399550,37823248,52183054,103433691,24445042,Horror,2015,5
1556,2015-09-18 00:00:00+00:00,Sicario,Original Screenplay,30000000,401288,46889293,50669784,37504456,84393749,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",Nominated for 3 Oscars. Another 15 wins & 151 nominations.,R,121,"Action, Crime, Drama, Mystery, Thriller",82,7.6,345778,tt3397884,151,"['7XLQ1bkSLDo', '5PwwJ-18Y9g', 'Yfhu5JIxnZc']",2866631,32418776,40528286,91198070,433642,Action,2015,9
1557,2015-08-14 00:00:00+00:00,The Man From U.N.C.L.E.,Based on TV,75000000,13421036,45445109,49110899,63072626,108517735,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",7 wins & 5 nominations.,PG-13,116,"Action, Adventure, Comedy",56,7.3,251005,tt1638355,5,"['4K4Iv_N9Nno', 'CzYRlISYE8Y', 'w_Ky4KPzKwY']",7141228,81049809,68160324,117271223,14503632,,2015,8
1558,2015-11-06 00:00:00+00:00,Spotlight,Based on Real Life Events,20000000,295009,45055776,48196892,47032684,92088460,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '93/100'}]",Won 2 Oscars. Another 123 wins & 141 nominations.,R,129,"Biography, Crime, Drama",93,8.1,385890,tt1895587,141,"['yXymzwz0V2g', 'WgnrwwiIDlI']",593860,21394323,50311622,98508514,315575,Drama,2015,11
1559,2015-02-20 00:00:00+00:00,"McFarland, USA",Based on Real Life Events,17000000,11020798,44480275,48068241,1227649,45707924,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",4 wins & 3 nominations.,PG,129,"Biography, Drama, Sport",60,7.4,32969,tt2097298,3,"['74eJaVQFybI', 'j-VAOlHGE6Q']",3895967,18371291,1326676,49394917,11909781,Drama,2015,2
1560,2015-09-18 00:00:00+00:00,Everest,Based on Real Life Events,65000000,7222035,43482270,46989735,177814791,221297061,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",1 win & 8 nominations.,PG-13,121,"Action, Adventure, Biography, Drama, Thriller",64,7.1,186858,tt2719848,8,"['IRVJwH3hBd0', '5CKZwKpV06U', '5ZQVpPiOji0']",6380869,70243176,192158088,239147823,7804595,Adventure,2015,9
1561,2015-11-20 00:00:00+00:00,The Night Before,Original Screenplay,25000000,9880536,43035725,46503015,9391621,52427346,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",2 nominations.,R,101,"Comedy, Fantasy",58,6.4,61567,tt3530002,2,['kOBdxkhJvHQ'],14791671,27014192,10148282,56651297,10676588,Comedy,2015,11
